"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"ATL",14,17.1,0.257,0.075,0.5192,0.2558,0.769,0.204,0.568,0.227,0,88.0157,0.9808,2.5962,2.8725,2.9537,2.8475,0.1593,0.295,0.636,0.125,0.502,0.022,0.363,2024-04-02
"CIN",17,16,0.314,0,1.6875,0.3333,0.707,0.179,0.41,0.41,0.187,89.4095,1.375,5.0625,4.5936,3.5969,2.9297,0.1419,0.373,0.628,0.129,0.371,0.102,0.487,2024-04-02
"CHW",18,16,0.214,0,1.125,0.2667,0.677,0.17,0.468,0.361,0.117,92.2111,1.3125,4.5,4.4686,4.3744,3.9606,0.1167,0.371,0.642,0.124,0.424,0.085,0.489,2024-04-02
"TEX",14,16,0.228,0.171,0,0.2683,0.791,0.195,0.463,0.341,NA,88.814,1.4375,2.8125,3.6561,4.9168,4.8612,0.112,0.255,0,0.119,0.396,0.024,0.39,2024-04-02
"MIN",10,12.1,0.265,0.1,1.4595,0.2069,0.98,0.193,0.354,0.451,0.142,90.2486,1.0541,1.4595,4.4349,3.9622,3.5228,0.0567,0.347,0.632,0.107,0.41,0.064,0.387,2024-04-02
"COL",15,18.2,0.168,0.144,0.4821,0.3393,0.71,0.19,0.561,0.245,0.071,90.6038,1.7143,4.8214,4.3436,4.7278,4.8369,0.0346,0.264,0.59,0.069,0.41,0.017,0.438,2024-04-02
"PHI",21,16.2,0.28,0.135,1.62,0.4318,0.486,0.23,0.425,0.34,0.187,89.0368,1.98,9.72,4.7786,3.8218,3.706,0.0085,0.347,0.493,0.131,0.378,0.085,0.51,2024-04-02
"LAA",15,19.1,0.16,0.111,1.3966,0.2321,0.528,0.186,0.44,0.372,0.136,91.1289,1.2931,6.0517,5.2876,4.9098,4.799,-0.0228,0.312,0.518,0.084,0.386,0.135,0.44,2024-04-02
"OAK",15,23.1,0.198,0.122,0.3857,0.2836,0.646,0.166,0.363,0.469,0.032,86.9476,1.4143,3.8571,4.1615,5.5185,4.609,-0.047,0.317,0.518,0.101,0.4,0.044,0.308,2024-04-02
"WSN",16,16,0.194,0.09,1.125,0.3846,0.698,0.2,0.423,0.326,0.117,88.3235,1.8125,6.1875,4.4686,4.3744,4.0825,-0.1141,0.349,0.558,0.126,0.417,0.111,0.425,2024-04-02
"TOR",14,17,0.12,0.097,1.5882,0.2075,0.714,0,0.381,0.418,0.13,86.3077,1.2353,4.7647,5.6892,5.3444,5.1839,-0.129,0.34,0.736,0.076,0.402,0.035,0.37,2024-04-02
"CHC",16,17.1,0.197,0.118,1.5577,0.2653,0.769,0.211,0.384,0.403,0.142,90.8557,1.4423,4.1538,5.2956,4.7911,4.501,-0.1347,0.35,0.618,0.122,0.406,0.096,0.48,2024-04-02
"SFG",17,18,0.188,0.117,2,0.3519,0.49,0.258,0.413,0.327,0.21,92.6652,1.8333,10,6.1631,4.795,4.5299,-0.1745,0.261,0.482,0.096,0.414,0.086,0.482,2024-04-02
"KCR",12,11.1,0.155,0.086,0.7941,0.4,0.635,0.243,0.365,0.39,0.062,90.4757,1.9412,7.9412,4.8951,5.782,4.6249,-0.1755,0.29,0,0.145,0.398,0.073,0.463,2024-04-02
"STL",15,17,0.306,0.093,2.1176,0.3415,0.721,0.155,0.466,0.377,0.235,88.8213,1.4706,5.8235,4.8069,3.1888,2.8962,-0.2206,0.331,0.653,0.171,0.42,0.088,0.422,2024-04-02
"SDP",30,33.1,0,0.096,1.62,0.3232,0.617,0.194,0.436,0.368,0.157,89.458,1.59,7.02,5.4086,4.7111,4.1231,-0.2255,0.276,0.677,0.101,0.423,0.104,0.428,2024-04-02
"TBR",14,20.2,0.166,0.177,1.3065,0.2241,0.681,0.213,0.295,0.491,0,84.9375,1.5968,6.0968,6.3154,6.5197,5.9413,-0.3118,0.258,0.531,0.1,0.419,0.098,0.278,2024-04-02
"MIA",20,28,0.234,0.121,1.6071,0.3375,0.609,0.204,0.421,0.373,0.161,84.8846,1.7143,6.1071,5.0401,4.3138,4.0567,-0.3402,0.304,0.59,0.116,0.433,0.094,0.329,2024-04-02
"HOU",17,15.2,0.276,0.144,2.8723,0.3684,0.708,0.166,0.523,0.309,0.384,87.1138,1.9149,6.8936,6.9846,4.0312,3.8483,-0.6457,0.264,0.552,0.1,0.355,0.069,0.348,2024-04-02
"BOS",19,22.1,0.333,0.09,0.403,0.2245,0.806,0.306,0.408,0.285,0.071,86.3608,0.8955,1.209,2.2783,2.5994,2.6069,0.5697,0.31,0.632,0.158,0.431,0,0.4,2024-04-03
"LAD",29,39,0.194,0.074,0.6923,0.3058,0.568,0.303,0.352,0.344,0.071,88.4368,1.359,5.0769,3.7827,4.3343,3.961,0.4865,0.332,0.582,0.1,0.442,0.056,0.362,2024-04-03
"DET",15,17,0.316,0.083,0.5294,0.1429,NA,0.166,0.333,0,0.055,90.3173,0.6471,0.5294,2.6304,3.3912,2.7834,0.4739,0.317,0.616,0.146,0.383,0.055,0.444,2024-04-03
"SEA",20,20.1,0.271,0.049,0.8852,0.3019,0.781,0.277,0.388,0.333,0.111,89.571,1.082,2.6557,2.9236,2.9203,2.7755,0.403,0.358,0.691,0.134,0.427,0.054,0.381,2024-04-03
"PIT",20,24.1,0.306,0.068,0.7397,0.1923,0.864,0.092,0.53,0.37,0,86.8486,0.7397,1.8493,2.931,3.0466,2.5422,0.3797,0.397,0.568,0.157,0.424,0.074,0.277,2024-04-03
"BAL",16,16.2,0.268,0.089,0,0.2927,0,0.146,0.56,0.292,NA,92.5992,1.08,2.7,2.4986,3.536,3.0682,0.299,0.313,0.477,0.095,0.356,NA,0.43,2024-04-03
"CLE",22,22.2,0,0.133,0,0.2245,0.8,0.229,0.333,0.437,NA,87.8794,1.0147,1.5882,2.6892,4.024,3.5446,0.2694,0.316,0.633,0.136,0.392,0.02,0.306,2024-04-03
"NYY",19,22.2,0.153,0.081,0.3971,0.2778,0.878,0.205,0.479,0.315,0.043,87.4766,1.2794,1.1912,3.7922,4.6806,4.3626,0.2642,0.34,0.622,0.109,0.368,0.068,0.328,2024-04-03
"ARI",20,24.2,0,0.066,0.3649,0.2154,0.765,0.19,0.515,0.287,0.052,88.3156,0.8514,2.1892,3.0159,3.5987,3.5127,0.2187,0.305,0.633,0.127,0.43,0.06,0.409,2024-04-03
"PHI",22,20.2,0.272,0.111,1.3065,0.4138,0.473,0.196,0.508,0.295,0.166,88.4052,1.8387,8.7097,4.0896,3.4574,3.3758,0.1874,0.34,0.515,0.125,0.384,0.08,0.475,2024-04-03
"NYM",15,17.1,0.26,0.082,0.5192,0.3043,0.631,0.195,0.478,0.326,0.066,87.7567,1.2115,2.0769,2.9879,3.4847,3.1874,0.1786,0.258,0.506,0.103,0.448,0.042,0.34,2024-04-03
"MIL",14,17,0.25,0.063,1.0588,0.1463,0.76,0.209,0.372,0.418,0.111,89.5363,0.7059,2.1176,3.5716,3.5677,3.1746,0.1695,0.27,0.603,0.105,0.491,0.069,0.441,2024-04-03
"OAK",21,29.1,0.223,0.115,0.3068,0.3086,0.665,0.187,0.387,0.42,0.029,86.3738,1.3977,3.375,3.6277,4.8545,4.1536,0.1462,0.337,0.538,0.119,0.39,0.036,0.256,2024-04-03
"MIN",12,16.1,0.265,0.12,1.102,0.1892,0.985,0.179,0.333,0.487,0.105,89.2898,1.0408,1.102,4.1982,4.2824,3.855,0.1138,0.326,0.609,0.1,0.395,0.051,0.35,2024-04-03
"ATL",16,19.1,0.2,0.078,0.931,0.2653,0.769,0.176,0.529,0.294,0.133,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,0.29,0.618,0.123,0.481,0.019,0.352,2024-04-03
"TEX",16,19.1,0.214,0.154,0.4655,0.26,0.797,0.196,0.431,0.372,0.052,88.7969,1.3966,3.2586,4.3566,5.1001,4.7935,-0.0473,0.293,0.511,0.132,0.379,0.019,0.431,2024-04-03
"COL",17,23.1,0.169,0.15,1.1571,0.3188,0.706,0.194,0.527,0.277,0.1,91.4555,1.7571,5.7857,5.4044,4.9679,5.0521,-0.0737,0.243,0.584,0.069,0.408,0.055,0.458,2024-04-03
"KCR",14,13.1,0.153,0.076,0.675,0.3696,0.65,0.212,0.404,0.38,0.055,91.1921,1.725,6.75,4.4936,5.4636,4.4899,-0.0958,0.289,0.476,0.137,0.405,0.085,0.468,2024-04-03
"TOR",17,20,0.134,0.097,1.35,0.2167,0.757,0.177,0.354,0.467,0.103,86.3918,1.2,4.05,5.2686,5.4077,5.1622,-0.1033,0.314,0.731,0.078,0.406,0.031,0.365,2024-04-03
"SFG",20,22.1,0.215,0.127,1.6119,0.3387,0.568,0.242,0.439,0.318,0.19,91.0259,1.7015,8.0597,5.4574,4.4838,4.3151,-0.1106,0.255,0,0.106,0.421,0.09,0.454,2024-04-03
"WSN",16,16,0.194,0.09,1.125,0.3846,0.698,0.2,0.423,0.326,0.117,88.3235,1.8125,6.1875,4.4686,4.3744,4.0825,-0.1141,0.349,0.558,0.126,0.417,0.111,0.425,2024-04-03
"STL",18,20,0.302,0.09,1.8,0.3333,0.758,0.153,0.48,0.365,0.21,89.1777,1.4,4.95,4.4186,3.1873,2.9208,-0.1377,0.335,0.662,0.163,0.42,0.076,0.403,2024-04-03
"LAA",17,21.1,0.157,0.112,1.6875,0.2131,0.56,0.169,0.476,0.353,0.173,90.138,1.2656,5.9063,5.7499,4.8657,4.7899,-0.1426,0.32,0.505,0.082,0.38,0.138,0.415,2024-04-03
"CIN",19,18,0.273,0.107,2.5,0.3333,0.62,0.204,0.367,0.428,0.238,88.4499,1.6111,7,6.1075,4.1773,3.4683,-0.1824,0.374,0.654,0.127,0.356,0,0.4,2024-04-03
"CHW",20,18,0.197,0.135,1.5,0.26,0.756,0.15,0.471,0.377,0.1,91.7661,1.5,4.5,5.6075,5.0417,4.6769,-0.1939,0.342,0.64,0.112,0.419,0.094,0.49,2024-04-03
"TBR",17,23.1,0.177,0.168,1.1571,0.2308,0.68,0.205,0.308,0.485,0.09,85.1455,1.5429,5.7857,5.8329,6.1991,5.6262,-0.2643,0.27,0.523,0.1,0.427,0.088,0.2,2024-04-03
"SDP",33,35.1,0.193,0.109,1.5283,0.3143,0.608,0.194,0.444,0.361,0.153,89.5432,1.6132,6.8774,5.4828,4.8655,4.3476,-0.3031,0.267,0.66,0.095,0.414,0.108,0.432,2024-04-03
"MIA",21,31.2,0.219,0.116,1.4211,0.3261,0.644,0.242,0,0.357,0.147,85.1024,1.6421,5.4,4.8607,4.355,4.1763,-0.3147,0.309,0.609,0.111,0.437,0.092,0.329,2024-04-03
"CHC",18,20.1,0.177,0.111,1.7705,0.2586,0.787,0.193,0.403,0.403,0.1,91.48,1.4262,4.4262,5.9727,5.1868,4.6362,-0.3153,0.333,0.644,0.11,0.429,0.096,0.467,2024-04-03
"HOU",19,17,0.256,0.146,3.1765,0.3571,0.703,0.17,0.531,0.297,0.428,87.5363,1.9412,7.4118,7.6304,4.2287,4.0635,-0.8472,0.267,0.573,0.101,0.355,0.083,0.354,2024-04-03
"BOS",23,26.1,0.298,0.096,0.3418,0.2258,0.847,0.274,0.467,0.258,0.062,85.6861,0.9494,1.0253,2.4971,2.8788,2.9319,0.6012,0.324,0.653,0.156,0.433,0.031,0.38,2024-04-04
"NYY",23,28.1,0.193,0.075,0.3176,0.2651,0.803,0.202,0.511,0.285,0.041,85.8523,1.1294,0.9529,3.3245,4.0861,3.7164,0.5799,0.353,0.621,0.11,0.368,0.059,0.297,2024-04-04
"DET",15,17,0.316,0.083,0.5294,0.1429,NA,0.166,0.333,0,0.055,90.3173,0.6471,0.5294,2.6304,3.3912,2.7834,0.4739,0.317,0.616,0.146,0.383,0.055,0.444,2024-04-04
"PIT",22,27,0.312,0.062,0.6667,0.2105,0.879,0.101,0.542,0.355,0.095,87.2339,0.7407,1.6667,2.7372,2.8948,2.4061,0.4689,0.386,0.583,0.161,0.421,0.067,0.271,2024-04-04
"SEA",23,25.2,0.242,0.05,0.7013,0.25,0.801,0.26,0.391,0.347,0.083,88.7656,0.9351,2.1039,2.9459,3.2801,3.1108,0.4613,0.35,0.686,0.123,0.439,0.042,0.357,2024-04-04
"LAD",28,38,0.21,0.07,0.9474,0.307,0.555,0.301,0.344,0.353,0.097,88.7943,1.3684,5.4474,4.0344,4.2205,3.7953,0.3632,0.329,0.578,0.102,0.442,0.059,0.364,2024-04-04
"PHI",25,23.2,0.29,0,1.1408,0.4219,0.489,0.2,0.507,0.283,0.157,88.0003,1.7324,7.9859,3.5567,3.0654,3.0342,0.338,0.349,0.527,0.133,0.384,0.074,0.462,2024-04-04
"CLE",25,25,0.292,0.131,0,0.2182,0.851,0.222,0.37,0.407,NA,88.5566,1,1.44,2.6986,3.9665,3.5738,0.284,0.317,0.626,0.135,0.392,0.018,0.327,2024-04-04
"BAL",19,20,0.278,0.088,0.45,0.2553,0.728,0.12,0.562,0.312,0.066,92.11,1,2.7,3.0186,3.4492,2.9823,0.2837,0.316,0.506,0.097,0.38,0.02,0.416,2024-04-04
"ARI",24,28.2,0,0.057,0.6279,0.2105,0.66,0.205,0.461,0.333,0.076,88.8604,0.8372,2.5116,3.2884,3.6882,3.565,0.2783,0.321,0.628,0.12,0.445,0.076,0.41,2024-04-04
"MIN",16,21.1,0.296,0.111,1.2656,0.1556,NA,0.145,0.354,0,0.12,87.5745,0.8906,1.2656,4.0624,3.8551,3.3175,0.1834,0.336,0.64,0.1,0.42,0.062,0.333,2024-04-04
"NYM",15,17.1,0.26,0.082,0.5192,0.3043,0.631,0.195,0.478,0.326,0.066,87.7567,1.2115,2.0769,2.9879,3.4847,3.1874,0.1786,0.258,0.506,0.103,0.448,0.042,0.34,2024-04-04
"OAK",23,31.1,0.224,0.115,0.2872,0.314,0.686,0.19,0.404,0.404,0.029,85.8047,1.4043,3.1596,3.5697,4.7182,4.1256,0.1427,0.331,0.543,0.115,0.398,0.034,0.252,2024-04-04
"ATL",16,19.1,0.2,0.078,0.931,0.2653,0.769,0.176,0.529,0.294,0.133,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,0.29,0.618,0.123,0.481,0.019,0.352,2024-04-04
"CIN",23,21.1,0.291,0.104,2.1094,0.3137,0.653,0.236,0.345,0.418,0.217,87.9009,1.4531,5.9063,5.328,3.8344,3.239,0.0666,0.382,0.645,0.122,0.365,0.089,0.392,2024-04-04
"MIL",19,22.1,0.211,0.066,1.209,0.2258,0.585,0.265,0.37,0.359,0.13,89.4144,1.0299,4.4328,4.0694,3.8069,3.6657,0.0314,0.293,0.577,0.097,0.479,0.092,0,2024-04-04
"WSN",20,19.2,0.2,0.097,1.3729,0.3571,0.729,0.245,0.403,0.35,0.1,87.9995,1.6271,5.4915,4.3881,3.8702,3.5704,0.0287,0.33,0.554,0.135,0.416,0.118,0.44,2024-04-04
"TEX",18,21.1,0,0.136,0.4219,0.2881,0.797,0.216,0.416,0.366,0.045,88.0917,1.4531,3.375,4.2968,5.1732,4.6959,0.0101,0.304,0.536,0.13,0.37,0.016,0,2024-04-04
"STL",21,23,0.316,0.091,1.5652,0.3333,0.787,0.14,0.491,0.368,0.19,87.4613,1.3478,4.3043,3.9578,3.0124,2.7663,-0.045,0.33,0.653,0.153,0.44,0.06,0.362,2024-04-04
"KCR",17,15.2,0.153,0.089,0.5745,0.4,0.601,0.218,0.381,0,0.045,91.7602,1.9149,8.0426,4.4314,5.6248,4.6806,-0.0817,0.291,0.487,0.13,0.414,0.089,0.482,2024-04-04
"LAA",19,24.2,0.161,0.1,1.4595,0.1884,0.56,0.191,0.479,0.328,0.166,90.4506,1.0946,5.1081,5.2457,4.5394,4.5367,-0.1068,0.317,0.515,0.08,0.394,0.123,0.424,2024-04-04
"COL",21,27.1,0.171,0.148,1.3171,0.3253,0.675,0.183,0.551,0.264,0.173,90.5591,1.8293,6.5854,5.5967,4.9066,4.9216,-0.1222,0.245,0.585,0.079,0.405,0.057,0.436,2024-04-04
"CHC",24,28.1,0.207,0.107,1.2706,0.3171,0.676,0.174,0.453,0.372,0.12,91.8482,1.5529,5.4,4.948,4.74,4.1644,-0.171,0.332,0,0.117,0.409,0.09,0,2024-04-04
"CHW",20,18,0.197,0.135,1.5,0.26,0.756,0.15,0.471,0.377,0.1,91.7661,1.5,4.5,5.6075,5.0417,4.6769,-0.1939,0.342,0.64,0.112,0.419,0.094,0.49,2024-04-04
"TBR",19,26.1,0.172,0.147,1.0253,0.2692,0.653,0.259,0.32,0.419,0.088,85.9547,1.5949,6.1519,5.3832,5.7624,5.3058,-0.2214,0.286,0.565,0.101,0.439,0.074,0.296,2024-04-04
"SFG",23,25.1,0.212,0.11,1.7763,0.3286,0,0.226,0.413,0.3,0.185,91.5144,1.6184,7.4605,5.5476,4.5173,4.23,-0.2425,0.25,0.486,0.106,0.42,0.106,0.466,2024-04-04
"TOR",21,23.2,0.1,0,2.2817,0.2286,0.796,0.186,0.346,0.466,0.171,87.4957,1.3099,4.9437,6.3877,5.2226,4.8596,-0.2659,0.306,0,0.074,0.406,0.078,0.381,2024-04-04
"SDP",29,33,0.211,0.099,1.6364,0.3118,0.622,0.197,0.447,0.354,0.176,89.7927,1.5152,6.5455,5.4611,4.5818,3.996,-0.3447,0.269,0.662,0.101,0.411,0.111,0.454,2024-04-04
"MIA",23,36.2,0.197,0.127,1.4727,0.3303,0.63,0.221,0.415,0.362,0.146,86.0167,1.7455,6.1364,5.3732,4.8569,4.5898,-0.4591,0.298,0.627,0.103,0.431,0.11,0.347,2024-04-04
"HOU",23,21,0.26,0.145,2.5714,0.3,0.724,0.181,0.509,0.309,0.352,87.442,1.6667,6,6.6948,4.1469,4.0391,-0.6862,0.271,0.572,0.102,0.367,0.071,0.357,2024-04-04
"BOS",23,26.1,0.298,0.096,0.3418,0.2258,0.847,0.274,0.467,0.258,0.062,85.6861,0.9494,1.0253,2.4971,2.8788,2.9319,0.6012,0.324,0.653,0.156,0.433,0.031,0.38,2024-04-05
"NYY",23,28.1,0.193,0.075,0.3176,0.2651,0.803,0.202,0.511,0.285,0.041,85.8523,1.1294,0.9529,3.3245,4.0861,3.7164,0.5799,0.353,0.621,0.11,0.368,0.059,0.297,2024-04-05
"PIT",25,29.1,0.317,0.074,0.6136,0.2258,0.81,0.093,0.546,0.359,0.08,87.8564,0.8182,2.1477,2.7073,2.9506,2.4994,0.5504,0.388,0.579,0.152,0.41,0.062,0.281,2024-04-05
"CLE",29,28.2,0.3,0.122,0,0.2258,0.838,0.262,0.36,0.37,NA,88.9591,0.9767,1.5698,2.5558,3.7118,3.3033,0.5019,0.328,0.61,0.142,0.371,0.032,0.338,2024-04-05
"SEA",23,25.2,0.242,0.05,0.7013,0.25,0.801,0.26,0.391,0.347,0.083,88.7656,0.9351,2.1039,2.9459,3.2801,3.1108,0.4613,0.35,0.686,0.123,0.439,0.042,0.357,2024-04-05
"DET",22,26.1,0.3,0.121,0.6835,0.1481,0.99,0.166,0.37,0.46,0,87.7721,0.8354,1.0253,3.4085,3.789,3.3433,0.4154,0.312,0.616,0.135,0.375,0.053,0.339,2024-04-05
"LAD",22,30,0.236,0.06,0.9,0.2651,0.56,0.261,0.333,0.404,0.088,88.9849,1.1,4.2,3.6186,3.9515,3.3909,0.3991,0.334,0.614,0.107,0.452,0.046,0.372,2024-04-05
"NYM",23,26.1,0.252,0.081,0.6835,0.3,0.64,0.225,0.366,0.408,0.06,87.424,1.2152,2.3924,3.3326,3.9319,3.3856,0.3645,0.286,0.558,0.109,0.447,0.055,0.361,2024-04-05
"PHI",25,23.2,0.29,0,1.1408,0.4219,0.489,0.2,0.507,0.283,0.157,88.0003,1.7324,7.9859,3.5567,3.0654,3.0342,0.338,0.349,0.527,0.133,0.384,0.074,0.462,2024-04-05
"BAL",19,20,0.278,0.088,0.45,0.2553,0.728,0.12,0.562,0.312,0.066,92.11,1,2.7,3.0186,3.4492,2.9823,0.2837,0.316,0.506,0.097,0.38,0.02,0.416,2024-04-05
"ARI",24,28.2,0,0.057,0.6279,0.2105,0.66,0.205,0.461,0.333,0.076,88.8604,0.8372,2.5116,3.2884,3.6882,3.565,0.2783,0.321,0.628,0.12,0.445,0.076,0.41,2024-04-05
"MIN",18,24.2,0.302,0.114,1.0946,0.1569,NA,0.148,0.37,0.481,0.115,87.2308,0.8919,1.0946,4.0294,3.967,3.2756,0.1607,0.323,0.645,0.107,0.41,0.055,0.314,2024-04-05
"OAK",23,31.1,0.224,0.115,0.2872,0.314,0.686,0.19,0.404,0.404,0.029,85.8047,1.4043,3.1596,3.5697,4.7182,4.1256,0.1427,0.331,0.543,0.115,0.398,0.034,0.252,2024-04-05
"ATL",16,19.1,0.2,0.078,0.931,0.2653,0.769,0.176,0.529,0.294,0.133,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,0.29,0.618,0.123,0.481,0.019,0.352,2024-04-05
"CIN",23,21.1,0.291,0.104,2.1094,0.3137,0.653,0.236,0.345,0.418,0.217,87.9009,1.4531,5.9063,5.328,3.8344,3.239,0.0666,0.382,0.645,0.122,0.365,0.089,0.392,2024-04-05
"MIL",19,22.1,0.211,0.066,1.209,0.2258,0.585,0.265,0.37,0.359,0.13,89.4144,1.0299,4.4328,4.0694,3.8069,3.6657,0.0314,0.293,0.577,0.097,0.479,0.092,0,2024-04-05
"STL",26,27.1,0.29,0.088,1.3171,0.2879,0.766,0.13,0.507,0.362,0.1,88.6617,1.2073,3.9512,3.804,3.2193,2.9468,0.0176,0.313,0.64,0.14,0.445,0.071,0,2024-04-05
"TEX",18,21.1,0,0.136,0.4219,0.2881,0.797,0.216,0.416,0.366,0.045,88.0917,1.4531,3.375,4.2968,5.1732,4.6959,0.0101,0.304,0.536,0.13,0.37,0.016,0,2024-04-05
"KCR",20,18,0.149,0.103,0.5,0.3607,0.62,0.196,0.36,0.442,0.03,91.9056,1.7778,7,4.4964,5.9353,4.9779,-0.0754,0.271,0.482,0.137,0.41,0.096,0.483,2024-04-05
"LAA",19,24.2,0.161,0.1,1.4595,0.1884,0.56,0.191,0.479,0.328,0.166,90.4506,1.0946,5.1081,5.2457,4.5394,4.5367,-0.1068,0.317,0.515,0.08,0.394,0.123,0.424,2024-04-05
"COL",21,27.1,0.171,0.148,1.3171,0.3253,0.675,0.183,0.551,0.264,0.173,90.5591,1.8293,6.5854,5.5967,4.9066,4.9216,-0.1222,0.245,0.585,0.079,0.405,0.057,0.436,2024-04-05
"WSN",24,24.1,0.236,0.11,1.4795,0.3333,0.79,0.253,0.436,0.309,0.181,88.3185,1.6438,4.8082,4.8625,4.0281,3.8815,-0.1356,0.316,0.543,0.12,0.416,0.123,0.424,2024-04-05
"CHC",24,28.1,0.207,0.107,1.2706,0.3171,0.676,0.174,0.453,0.372,0.12,91.8482,1.5529,5.4,4.948,4.74,4.1644,-0.171,0.332,0,0.117,0.409,0.09,0,2024-04-05
"TBR",19,26.1,0.172,0.147,1.0253,0.2692,0.653,0.259,0.32,0.419,0.088,85.9547,1.5949,6.1519,5.3832,5.7624,5.3058,-0.2214,0.286,0.565,0.101,0.439,0.074,0.296,2024-04-05
"SFG",23,25.1,0.212,0.11,1.7763,0.3286,0,0.226,0.413,0.3,0.185,91.5144,1.6184,7.4605,5.5476,4.5173,4.23,-0.2425,0.25,0.486,0.106,0.42,0.106,0.466,2024-04-05
"TOR",21,23.2,0.1,0,2.2817,0.2286,0.796,0.186,0.346,0.466,0.171,87.4957,1.3099,4.9437,6.3877,5.2226,4.8596,-0.2659,0.306,0,0.074,0.406,0.078,0.381,2024-04-05
"MIA",27,39.2,0.195,0.116,1.3613,0.3496,0.597,0.204,0.409,0.385,0.122,86.793,1.7899,6.5798,5.059,4.8723,4.4691,-0.3522,0.305,0.629,0.098,0.437,0.1,0.348,2024-04-05
"SDP",24,26.2,0.211,0.093,1.6875,0.2877,0.617,0.213,0.453,0.333,0,91.0572,1.3875,6.075,5.4686,4.3818,3.8934,-0.3616,0.28,0.644,0.098,0.415,0.115,0.448,2024-04-05
"CHW",23,20,0.187,0.156,1.8,0.2759,0.592,0.161,0.451,0.387,0.166,91.0691,1.75,5.4,6.4186,5.5475,5.1402,-0.3644,0.333,0.62,0.11,0.396,0.096,0.467,2024-04-05
"HOU",23,21,0.26,0.145,2.5714,0.3,0.724,0.181,0.509,0.309,0.352,87.442,1.6667,6,6.6948,4.1469,4.0391,-0.6862,0.271,0.572,0.102,0.367,0.071,0.357,2024-04-05
"BOS",28,30.2,0.28,0,0.587,0.2267,0.744,0.2,0.46,0.289,0.09,85.7446,0.9457,1.1739,2.8925,3.0783,2.8628,0.6099,0.318,0.65,0.145,0.441,0.03,0.389,2024-04-06
"PIT",28,32.1,0.303,0.065,0.8351,0.2603,0.783,0.118,0.513,0.368,0.107,88.2344,0.9278,2.7835,2.9712,3.0127,2.5638,0.5482,0.388,0.58,0.148,0.416,0.065,0.302,2024-04-06
"CLE",29,28.2,0.3,0.122,0,0.2258,0.838,0.262,0.36,0.37,NA,88.9591,0.9767,1.5698,2.5558,3.7118,3.3033,0.5019,0.328,0.61,0.142,0.371,0.032,0.338,2024-04-06
"NYM",27,29.2,0.261,0.087,0.6067,0.2949,0.653,0.227,0.367,0.405,0.062,86.2776,1.2135,2.1236,3.1849,3.8626,3.3471,0.5013,0.271,0.587,0.101,0.447,0,0.3,2024-04-06
"PHI",28,27,0.289,0.099,1,0.3803,0.502,0.202,0.47,0.324,0.12,87.8854,1.5556,7,3.4038,3.24,3.1067,0.439,0.345,0.545,0.127,0.395,0.081,0.445,2024-04-06
"BAL",22,22.2,0.31,0.08,0.3971,0.24,0.728,0.117,0.568,0.313,0.062,91.9056,0.8824,2.3824,2.601,3.0445,2.5768,0.4374,0.308,0.494,0.1,0.393,0.019,0.411,2024-04-06
"DET",26,29,0.315,0.135,0.6207,0.1552,0.991,0.172,0.362,0.465,0.074,87.6686,0.8966,0.931,3.3566,3.8014,3.4047,0.432,0.316,0.603,0.133,0.375,0,0.333,2024-04-06
"ARI",29,32.2,0.19,0.05,0.551,0.2391,0.602,0.18,0.489,0.329,0.064,89.4415,0.949,2.7551,3.188,3.7593,3.5933,0.3755,0.325,0.6,0.131,0.452,0.085,0.425,2024-04-06
"NYY",26,31.1,0.185,0.088,0.5745,0.2688,0.79,0.221,0.484,0.294,0.071,85.9514,1.2447,1.7234,3.8888,4.3465,4.0419,0.2707,0.341,0.63,0.106,0.366,0.073,0.305,2024-04-06
"SEA",26,28.1,0.228,0.087,0.6353,0.2632,0.787,0.259,0.402,0.337,0.076,88.7516,1.1294,2.5412,3.3598,3.7643,3.6804,0.2669,0.31,0.675,0.118,0.436,0.038,0.346,2024-04-06
"LAD",25,36.1,0.202,0.078,0.9908,0.2524,0.583,0.228,0.342,0.428,0.088,88.9717,1.156,4.4587,4.1819,4.5352,3.9834,0.1883,0.329,0.607,0.102,0.448,0.065,0.364,2024-04-06
"ATL",21,25.1,0.232,0.09,0.7105,0.2308,0.81,0.149,0.537,0.313,0.095,85.6456,1.0263,2.4868,3.495,3.6629,3.4939,0.1869,0.308,0.616,0.122,0.455,0.014,0.298,2024-04-06
"MIN",18,24.2,0.302,0.114,1.0946,0.1569,NA,0.148,0.37,0.481,0.115,87.2308,0.8919,1.0946,4.0294,3.967,3.2756,0.1607,0.323,0.645,0.107,0.41,0.055,0.314,2024-04-06
"MIL",22,25.2,0.207,0.06,1.0519,0.2466,0.604,0.2,0.413,0.346,0.115,89.7218,1.0909,4.5584,3.9589,3.8989,3.6573,0.1252,0.29,0.56,0.09,0.48,0.092,0.421,2024-04-06
